YY MM DD HH 11502 10304 20203
1988 8 1 15 0.04192629710144928 0.096438 0
1988 8 1 18 0.4704334604037267 0.184313 0
1988 8 1 21 0.024648255952380953 1.086881 0
1988 8 2 0 0.017624470238095238 0.902502 0
1988 8 2 3 0.013861126035196687 0.025164 0
1988 8 2 6 0.00677715036231884 3.14e-4 0
1988 8 2 9 1.0853416798654245 2.192012 0.033818
1988 8 2 12 0.23665765243271225 0.21026 0.002279
1988 8 2 15 3.52681915942029 0.301992 0
1988 8 2 18 1.64800983436853e-4 0.649051 0.005023
1988 8 2 21 0.06988309679089026 0.338645 0
1988 8 3 0 0.18157339958592134 1.830238 0
1988 8 3 3 2.8726708074534157e-8 0.998375 0
1988 8 3 6 2.8726708074534157e-8 1.25e-4 0
1988 8 3 9 3.5436098876811597 0.275799 0.019748
1988 8 3 12 4.638318748188405 0.507685 0.010879
1988 8 3 15 2.0611548030538303 2.18455 0
1988 8 3 18 2.6964681573498965 3.349055 0
1988 8 3 21 1.4270601959109732 2.799557 8e-5
1988 8 4 0 1.860172710403727 1.396752 0
1988 8 4 3 1.1522767893374741 0.274676 4.9e-5
1988 8 4 6 0.3433237401656315 0.194381 0
1988 8 4 9 3.0718224979296065 5.948313 0
1988 8 4 12 0.4519489461697723 2.501556 0
1988 8 4 15 0.04753173654244307 0.549726 0
1988 8 4 18 2.8726708074534157e-8 0.848033 0
1988 8 4 21 0.09547878312629399 0.710976 0
1988 8 5 0 1.724873188405797e-4 0.085537 0
1988 8 5 3 2.8726708074534157e-8 0.002556 0
1988 8 5 6 0.0031048299689441 0.003566 0
1988 8 5 9 2.8726708074534157e-8 0.011392 0
1988 8 5 12 2.8726708074534157e-8 0 0
1988 8 5 15 2.8726708074534157e-8 0 0
1988 8 5 18 2.8726708074534157e-8 0 0
1988 8 5 21 2.8726708074534157e-8 0 0
1988 8 6 0 2.8726708074534157e-8 0 0
1988 8 6 3 2.8726708074534157e-8 0 0
1988 8 6 6 2.8726708074534157e-8 0 0
1988 8 6 9 2.8726708074534157e-8 0 0
1988 8 6 12 2.8726708074534157e-8 0 0
1988 8 6 15 2.8726708074534157e-8 0 0
1988 8 6 18 2.8726708074534157e-8 0 0
1988 8 6 21 2.8726708074534157e-8 0 0
1988 8 7 0 2.8726708074534157e-8 0 0
1988 8 7 3 2.8726708074534157e-8 0 0
1988 8 7 6 2.8726708074534157e-8 0 0
1988 8 7 9 2.8726708074534157e-8 0 0
1988 8 7 12 2.8726708074534157e-8 0 0
1988 8 7 15 2.8726708074534157e-8 0 0
1988 8 7 18 2.8726708074534157e-8 0 0
1988 8 7 21 2.8726708074534157e-8 0 0
1988 8 8 0 2.8726708074534157e-8 0 0
1988 8 8 3 2.8726708074534157e-8 0 0
1988 8 8 6 2.8726708074534157e-8 0 0
1988 8 8 9 1.3217675983436854e-4 0 0
1988 8 8 12 0.36191984316770187 0 0.3824
1988 8 8 15 0.216355725931677 0 0.376022
1988 8 8 18 0.6423749767080745 0.683624 0.003454
1988 8 8 21 0.19926792753623193 0.068304 0.001767
1988 8 9 0 1.3572406617494825 0.471027 5.528136
1988 8 9 3 2.8726708074534157e-8 0.827212 6.735387
1988 8 9 6 2.8726708074534157e-8 2.103786 0.490087
1988 8 9 9 0.10938435998964803 0.714474 0
1988 8 9 12 0.08977005978260871 0.022044 0
1988 8 9 15 0.04354483902691512 0.215224 0
1988 8 9 18 0.010365377329192547 0.006292 0
1988 8 9 21 2.8726708074534157e-8 0 0
1988 8 10 0 2.8726708074534157e-8 0 0
1988 8 10 3 2.8726708074534157e-8 0 0
1988 8 10 6 2.8726708074534157e-8 0 0
1988 8 10 9 2.8726708074534157e-8 0 0
1988 8 10 12 2.8726708074534157e-8 0 0
1988 8 10 15 2.8726708074534157e-8 0 0
1988 8 10 18 2.8726708074534157e-8 0 0
1988 8 10 21 2.8726708074534157e-8 0 0
1988 8 11 0 2.8726708074534157e-8 0 0
1988 8 11 3 2.8726708074534157e-8 0 0
1988 8 11 6 2.8726708074534157e-8 0 0
1988 8 11 9 2.8726708074534157e-8 0 0.126002
1988 8 11 12 2.8726708074534157e-8 0 0.072581
1988 8 11 15 2.8726708074534157e-8 0.072166 0.137863
1988 8 11 18 2.8726708074534157e-8 1.150353 0.00764
1988 8 11 21 2.8726708074534157e-8 0.801573 0.001179
1988 8 12 0 2.8726708074534157e-8 0.271048 0.023244
1988 8 12 3 2.8726708074534157e-8 0.360914 0.005286
1988 8 12 6 0.012196996118012424 4.690704 0.001581
1988 8 12 9 0.08438334601449275 1.629973 0.001329
1988 8 12 12 0.004250856884057972 0 0
1988 8 12 15 1.7377848092650106 0.512715 0
1988 8 12 18 1.9090856394927538 2.811802 0
1988 8 12 21 1.2798459063146999 0.202576 0
1988 8 13 0 0.5524547525879917 0.645606 0
1988 8 13 3 2.8726708074534157e-8 0 0
1988 8 13 6 2.8726708074534157e-8 0.346117 0
1988 8 13 9 0.6289876381987578 0 0
1988 8 13 12 2.8726708074534157e-8 0 0
1988 8 13 15 0.029368995341614912 0 0
1988 8 13 18 0.02535221609730849 0 0
1988 8 13 21 0.018744546842650103 0 0
1988 8 14 0 2.8726708074534157e-8 0 0
1988 8 14 3 2.8726708074534157e-8 0 0
1988 8 14 6 2.8726708074534157e-8 0 0
1988 8 14 9 1.252139389751553 0 0
1988 8 14 12 0.49349966563147 0.328295 0
1988 8 14 15 0.006670430383022775 0 0
1988 8 14 18 0.0024766436335403727 2.08e-4 0
1988 8 14 21 0.0016935799689440994 0 0
1988 8 15 0 2.8726708074534157e-8 1.5747390000000001 0
1988 8 15 3 3.035367494824016e-4 0.439802 0
1988 8 15 6 0.0017003294513457557 0.801404 0
1988 8 15 9 0.6732688519668738 1.143847 0
1988 8 15 12 0.046026979554865434 0.080055 0
1988 8 15 15 0.10281560455486544 0.239169 0
1988 8 15 18 0.027528315993788823 0.132794 0
1988 8 15 21 2.8726708074534157e-8 0.016113 0
1988 8 16 0 0.001443610766045549 0.0276 0
1988 8 16 3 0.011647830227743272 0 0
1988 8 16 6 2.8726708074534157e-8 0 0
1988 8 16 9 0.9389933097826088 0.799324 0
1988 8 16 12 6.670624416407868 1.155038 0
1988 8 16 15 0.957567561594203 1.037026 0
1988 8 16 18 0.4805033077122153 0.872746 0
1988 8 16 21 1.2401335913561078 0.370174 0
1988 8 17 0 0.007268008281573499 1.234227 0
1988 8 17 3 2.8726708074534157e-8 0.064167 0
1988 8 17 6 0.414676658126294 0.566698 0
1988 8 17 9 2.8726708074534157e-8 0.296786 0
1988 8 17 12 2.8726708074534157e-8 0.005215 0
1988 8 17 15 2.8726708074534157e-8 0 0
1988 8 17 18 2.8726708074534157e-8 0 0
1988 8 17 21 2.8726708074534157e-8 0 0
1988 8 18 0 2.8726708074534157e-8 0 0
1988 8 18 3 2.8726708074534157e-8 0 0
1988 8 18 6 2.8726708074534157e-8 0 0
1988 8 18 9 2.8726708074534157e-8 0 0
1988 8 18 12 2.8726708074534157e-8 0 0
1988 8 18 15 2.8726708074534157e-8 0 0
1988 8 18 18 2.8726708074534157e-8 0 0
1988 8 18 21 2.8726708074534157e-8 0 0
1988 8 19 0 2.8726708074534157e-8 0 0
1988 8 19 3 2.8726708074534157e-8 0 0
1988 8 19 6 0.008451980072463769 0 0
1988 8 19 9 0.001310714026915114 0 0.063735
1988 8 19 12 0.172023700310559 0 1.335289
1988 8 19 15 0.03387087577639752 0.048851 0.228343
1988 8 19 18 0.2873396679606625 0.06721 0.062917
1988 8 19 21 0.04808333152173913 0.008521 0.148918
1988 8 20 0 0.052789879140786755 0.005024 1.023641
1988 8 20 3 0.18261184368530023 0.160607 1.338328
1988 8 20 6 0.006057154761904762 0.048392 0.031834
1988 8 20 9 1.2472260665113872 2.846147 0.184679
1988 8 20 12 9.121688001552796 1.103465 0.178083
1988 8 20 15 0.12502276190476191 4.317602 0.032452
1988 8 20 18 1.4716426402691514 7.488393 0.004591
1988 8 20 21 4.774186457815736 5.889338 0
1988 8 21 0 7.685276393633541 3.453228 0
1988 8 21 3 7.7565509187370605 2.716768 0.016518
1988 8 21 6 6.094011636645963 1.830435 0
1988 8 21 9 4.522772619306418 2.122299 0.39964
1988 8 21 12 1.0108207111801242 3.433769 0.031847
1988 8 21 15 0.05829500103519669 2.15282 0.034438
1988 8 21 18 0.11936337085921325 2.842473 0.029471
1988 8 21 21 0.06556059549689441 3.46853 0.005088
1988 8 22 0 4.3176733954451344e-4 1.533254 0
1988 8 22 3 0.4028751959109731 1.035019 0
1988 8 22 6 0.12172195755693582 0.512672 0.007073
1988 8 22 9 0.030280204451345754 0.96641 1.323212
1988 8 22 12 0.05799820212215322 0.159704 0
1988 8 22 15 1.92103095315735 0.181647 0.035451
1988 8 22 18 2.552763211956522 0.543006 0
1988 8 22 21 1.9659828734472051 1.011438 0
1988 8 23 0 0.32491911982401656 0.039745 0.02997
1988 8 23 3 0.45311709860248445 0.004289 0
1988 8 23 6 0.15910281884057972 0.087218 0
1988 8 23 9 0.011889995341614905 2.598258 0.0111
1988 8 23 12 0.010834966356107662 0.785878 0
1988 8 23 15 0.49344418090062114 0.074835 0
1988 8 23 18 0.0019629407349896484 0.169688 0
1988 8 23 21 7.430383022774327e-6 0.004767 0
1988 8 24 0 0.22402008669772258 0 0
1988 8 24 3 0.12208215243271223 0 0
1988 8 24 6 0.41827029321946174 0 0
1988 8 24 9 2.886089701345756 3.821804 0
1988 8 24 12 1.2331099943064183 0.165959 0.836566
1988 8 24 15 0.3266012150621118 0.99659 0.068488
1988 8 24 18 0.1536416555383023 1.37176 0.001985
1988 8 24 21 0.45047551889233955 1.296517 0.25116
1988 8 25 0 0.23572582867494826 0.242075 0.101513
1988 8 25 3 0.30816131288819876 7.07e-4 0.071222
1988 8 25 6 0.029516086438923395 2.91e-4 0.050245
1988 8 25 9 2.845331745082816 0.429599 0.390883
1988 8 25 12 0.6041035170807454 0.414245 0.202879
1988 8 25 15 5.096393909161491 0.778055 0.452296
1988 8 25 18 0.3171770186335404 0.160586 0.55807
1988 8 25 21 1.4381122800207042 0.138601 2.128163
1988 8 26 0 0.26105309265010357 0.200375 0.60395
1988 8 26 3 0.05092261516563147 0.085165 0.623279
1988 8 26 6 0.017434490683229817 0.604053 0
1988 8 26 9 0.2616123871635611 2.219278 0.058677
1988 8 26 12 0.47050718400621117 0.527114 0
1988 8 26 15 0.778990489389234 0.025666 0
1988 8 26 18 0.2986194244306418 0.162905 0
1988 8 26 21 2.4933908294513456 0.101023 0
1988 8 27 0 0.5248172629399587 0.221529 0.005685
1988 8 27 3 0.04711775879917184 0.09221 0.15322
1988 8 27 6 0.1144375284679089 0.39577 0.002754
1988 8 27 9 0.006844510869565217 1.717004 0.01179
1988 8 27 12 0.26657333799171845 1.622717 0.03078
1988 8 27 15 1.4323726894409938 0.265337 0.004614
1988 8 27 18 1.1089917582815736 0.220792 0
1988 8 27 21 1.5017139285714287 1.193484 0.016509
1988 8 28 0 0.015688171842650103 0.22307 0.009584
1988 8 28 3 0.13783380900621117 6.9e-4 0
1988 8 28 6 0.35253902536231885 5.02e-4 0
1988 8 28 9 0.7440910357142858 0.070366 0.004643
1988 8 28 12 2.729371249482402 0.376469 0.00239
1988 8 28 15 1.7754696255175983 0.529567 0
1988 8 28 18 1.832413573498965 0.376762 0.001702
1988 8 28 21 2.3223232494824018 0.1634 0
1988 8 29 0 0.8785278837991719 0.134852 0
1988 8 29 3 0.15981181935817806 0 0
1988 8 29 6 0.1321048667184265 0.033722 0
1988 8 29 9 1.721022069099379 1.176103 0.044686
1988 8 29 12 1.6078190771221532 5.416358 0.022463
1988 8 29 15 1.4628311296583851 5.521594 0.105316
1988 8 29 18 4.525393808488613 0.938252 0.007434
1988 8 29 21 2.6897589780020708 1.29795 0.004495
1988 8 30 0 2.442493067287785 1.199888 0.010864
1988 8 30 3 0.25717188923395445 0.057493 0.041954
1988 8 30 6 8.46526397515528e-4 3.17e-4 0
1988 8 30 9 2.8726708074534157e-8 0.002574 0.001049
1988 8 30 12 2.8726708074534157e-8 0 0
1988 8 30 15 2.8726708074534157e-8 0 0.001049
1988 8 30 18 2.8726708074534157e-8 0 0
1988 8 30 21 5.7453416149068315e-8 0 0
1988 8 31 0 5.7453416149068315e-8 0 0
1988 8 31 3 5.7453416149068315e-8 0 0
1988 8 31 6 5.7453416149068315e-8 0 0
1988 8 31 9 5.7453416149068315e-8 0 0
1988 8 31 12 5.7453416149068315e-8 0 0
1988 8 31 15 5.7453416149068315e-8 0 0
1988 8 31 18 5.7453416149068315e-8 0 0
1988 8 31 21 5.7453416149068315e-8 0.218975 0
1988 9 1 0 5.7453416149068315e-8 0 0
1988 9 1 3 5.7453416149068315e-8 0 0
1988 9 1 6 5.7453416149068315e-8 0 0
1988 9 1 9 5.7453416149068315e-8 0 0.087788
1988 9 1 12 0.09383375595238096 0.031911 1.204807
1988 9 1 15 0.10369720005175984 0.281702 0.697845
1988 9 1 18 0.48482523110766046 0.42348 1.225595
1988 9 1 21 5.357442723343685 0.032573 0.730483
1988 9 2 0 0.7765924956004142 0.055245 0.353581
1988 9 2 3 2.154115922877847 0.384639 0.060928
1988 9 2 6 2.419857851966874 0.205906 1.009435
1988 9 2 9 5.5004782699275365 4.849008 0.189355
1988 9 2 12 4.063794706780539 6.331189 0.271527
1988 9 2 15 2.937325053830228 3.554756 0.037725
1988 9 2 18 0.4948162823498965 1.373877 0
1988 9 2 21 0.30561378571428577 1.662411 0.005376
1988 9 3 0 0.34490881573498966 2.980618 0.141835
1988 9 3 3 0.7354090874741201 0.739752 0
1988 9 3 6 1.5668514391821948 0.916417 0.039872
1988 9 3 9 1.3411656402691512 0.299078 1.187167
1988 9 3 12 0.41433464673913045 0.072177 0.97005
1988 9 3 15 0.03647704813664596 0.036625 0.041893
1988 9 3 18 0.06116824275362319 0.002536 4.447998
1988 9 3 21 0.15087791330227746 1.66e-4 0.953813
1988 9 4 0 0.1437037582815735 0.012156 1.883907
1988 9 4 3 0.02161591433747412 0 0.694276
1988 9 4 6 8.965830745341616e-4 8.8e-5 0.523056
1988 9 4 9 0.07556811594202899 0 0
1988 9 4 12 0.02308202380952381 0 0
1988 9 4 15 5.7453416149068315e-8 0 0
1988 9 4 18 0.006060761645962733 0.006083 0
1988 9 4 21 0.1711393079710145 0 0
1988 9 5 0 0.02720412344720497 0 0
1988 9 5 3 0.07435054244306417 0 0
1988 9 5 6 0.04145600854037267 0 0
1988 9 5 9 0.18481206133540376 0.449412 0.443934
1988 9 5 12 0.14928427355072466 0.205974 0.200966
1988 9 5 15 1.0752764635093168 0.106815 3.153597
1988 9 5 18 0.11053623473084888 0.037835 3.295533
1988 9 5 21 1.1812420295031059 0.039766 3.719541
1988 9 6 0 0.21522900414078674 0.022837 1.863083
1988 9 6 3 5.7453416149068315e-8 0.26809 0.093005
1988 9 6 6 5.7453416149068315e-8 0.136555 0
1988 9 6 9 5.7453416149068315e-8 0.288115 0
1988 9 6 12 5.7453416149068315e-8 1.923701 0
1988 9 6 15 5.7453416149068315e-8 1.672 0
1988 9 6 18 5.7453416149068315e-8 0.906198 0
1988 9 6 21 5.7453416149068315e-8 0.23537 0
1988 9 7 0 5.7453416149068315e-8 0 0
1988 9 7 3 5.7453416149068315e-8 6.1e-5 0
1988 9 7 6 5.7453416149068315e-8 0 0
1988 9 7 9 5.7453416149068315e-8 0 0
1988 9 7 12 5.7453416149068315e-8 0 0
1988 9 7 15 5.7453416149068315e-8 0 0
1988 9 7 18 5.7453416149068315e-8 0 0
1988 9 7 21 5.7453416149068315e-8 0 0
1988 9 8 0 5.7453416149068315e-8 0 0
1988 9 8 3 5.7453416149068315e-8 0 0
1988 9 8 6 5.7453416149068315e-8 0 0
1988 9 8 9 5.7453416149068315e-8 0 0
1988 9 8 12 5.7453416149068315e-8 0 0
1988 9 8 15 5.7453416149068315e-8 0 0
1988 9 8 18 5.7453416149068315e-8 0 0
1988 9 8 21 5.7453416149068315e-8 0 0
1988 9 9 0 2.8726708074534157e-8 0 0
1988 9 9 3 2.8726708074534157e-8 0 0
1988 9 9 6 2.8726708074534157e-8 0 0
1988 9 9 9 2.8726708074534157e-8 0 0
1988 9 9 12 2.8726708074534157e-8 0 0
1988 9 9 15 2.8726708074534157e-8 0 0
1988 9 9 18 2.8726708074534157e-8 0 0
1988 9 9 21 2.8726708074534157e-8 0 0
1988 9 10 0 2.8726708074534157e-8 0 0
1988 9 10 3 2.8726708074534157e-8 0 0
1988 9 10 6 2.8726708074534157e-8 0 0
1988 9 10 9 2.8726708074534157e-8 0 0
1988 9 10 12 2.8726708074534157e-8 0 0
1988 9 10 15 2.8726708074534157e-8 0 0
1988 9 10 18 2.8726708074534157e-8 0 0
1988 9 10 21 2.8726708074534157e-8 0 0
1988 9 11 0 2.8726708074534157e-8 0 0
1988 9 11 3 2.8726708074534157e-8 0 0
1988 9 11 6 2.8726708074534157e-8 0 0
1988 9 11 9 2.8726708074534157e-8 0 1.31e-4
1988 9 11 12 2.8726708074534157e-8 0 0.007873
1988 9 11 15 2.8726708074534157e-8 0.083421 0
1988 9 11 18 0.6403139987060043 0.040632 0.003865
1988 9 11 21 1.8893537846790893 0 9.02e-4
1988 9 12 0 0.794377510351967 0.042838 0
1988 9 12 3 0.2895970688405798 0.105837 0.001908
1988 9 12 6 2.8726708074534157e-8 0.166152 4.59e-4
1988 9 12 9 0.15571666537267084 0.187662 0.088409
1988 9 12 12 0.010573388198757765 0.080523 0.0559
1988 9 12 15 0.7427517044513459 0.023707 0.069101
1988 9 12 18 0.04111375155279503 0.044874 0.010971
1988 9 12 21 0.6680234987060042 0.056046 0.022532
1988 9 13 0 1.017961435041408 0.031301 0.070654
1988 9 13 3 2.8726708074534157e-8 0.013763 0.072413
1988 9 13 6 0.6245905018115943 0.15995500000000001 0.036224
1988 9 13 9 1.207062592132505 1.441903 0.054246
1988 9 13 12 1.9589626407867495 2.803543 0.003354
1988 9 13 15 1.500591070393375 0.687771 0.017797
1988 9 13 18 1.0435206335403726 1.360742 0
1988 9 13 21 2.53219108126294 0.81478 0
1988 9 14 0 2.6329489723084887 0.658579 0
1988 9 14 3 1.1323935729813666 0.160785 0
1988 9 14 6 0.17102828209109733 0.137208 0.070162
1988 9 14 9 0.19137113017598345 1.869311 0.021763
1988 9 14 12 0.05428298369565218 0.805445 0.008657
1988 9 14 15 0.05781810610766046 0.273205 0.611902
1988 9 14 18 0.5384701775362319 0.641659 0.318999
1988 9 14 21 1.3305056027432713 0.828567 0.612447
1988 9 15 0 0.27659803286749485 0.209972 0.348439
1988 9 15 3 0.10759460093167703 0.084872 0.102374
1988 9 15 6 0.0038928444616977225 0.187373 1.185557
1988 9 15 9 0.030659095496894412 0.710411 1.521756
1988 9 15 12 0.9545189365942028 0.582308 0.00317
1988 9 15 15 1.6017756200828157 0.931616 0.040143
1988 9 15 18 1.332949739648033 0.507303 0.094125
1988 9 15 21 1.445094903726708 0.777744 0.001982
1988 9 16 0 0.6335843346273292 0.828112 0
1988 9 16 3 0.019198372412008283 1.063 0.003465
1988 9 16 6 0.020099781573498964 0.818143 0
1988 9 16 9 0.975178716873706 1.267177 0
1988 9 16 12 0.37481751966873705 2.285437 0.080167
1988 9 16 15 0.832446688146998 0.31995 0.002486
1988 9 16 18 0.016647389492753625 0.010735 0
1988 9 16 21 0.218903658126294 0.016251 0.00242
1988 9 17 0 0.005779925207039338 6.6e-5 0.032283
1988 9 17 3 4.247670807453416e-6 0.002331 0.034884
1988 9 17 6 0.062003420289855074 5.56e-4 0.017797
1988 9 17 9 0.1207855305383023 1.836384 0.067794
1988 9 17 12 0.06534542080745342 0.612304 0
1988 9 17 15 0.03460301268115942 0.161807 0
1988 9 17 18 0.2982140370082816 0.068728 0
1988 9 17 21 0.16680535843685299 0.071307 0.03037
1988 9 18 0 4.352831262939959e-4 0.052722 0
1988 9 18 3 3.705926501035197e-4 0.057893 0
1988 9 18 6 2.8726708074534157e-8 0.002318 0
1988 9 18 9 0.03076527225672878 0.095188 0.001033
1988 9 18 12 0.02365072619047619 0.333456 0
1988 9 18 15 0.018995824534161494 0.311961 0
1988 9 18 18 0.002392170031055901 0.102473 0.003705
1988 9 18 21 7.151397515527951e-4 0.035439 0.002204
1988 9 19 0 1.687864906832298e-4 0.019478 0.01491
1988 9 19 3 4.563778467908903e-4 0.046511 0.005388
1988 9 19 6 7.456340579710144e-5 0.036762 0.003424
1988 9 19 9 0.0012354761904761907 0.113813 0.004501
1988 9 19 12 6.66621894409938e-4 0.145347 0
1988 9 19 15 2.8726708074534157e-8 0.063897 0.001594
1988 9 19 18 2.8726708074534157e-8 0.005942 0.002519
1988 9 19 21 2.8726708074534157e-8 0.001402 4.5e-5
1988 9 20 0 0.0052553625776397515 8.26e-4 0
1988 9 20 3 2.8726708074534157e-8 0.002092 0
1988 9 20 6 2.8726708074534157e-8 0.001836 0
1988 9 20 9 2.8726708074534157e-8 0.00414 0
1988 9 20 12 0.02607450957556936 0.003503 0
1988 9 20 15 2.8726708074534157e-8 0 0
1988 9 20 18 2.8726708074534157e-8 0.017306 0
1988 9 20 21 2.8726708074534157e-8 0.023918 0
1988 9 21 0 2.8726708074534157e-8 0 0
1988 9 21 3 2.8726708074534157e-8 0 0
1988 9 21 6 2.8726708074534157e-8 0 0
1988 9 21 9 2.8726708074534157e-8 0 0
1988 9 21 12 2.8726708074534157e-8 0 0
1988 9 21 15 2.8726708074534157e-8 0 0
1988 9 21 18 2.8726708074534157e-8 0 0
1988 9 21 21 2.8726708074534157e-8 0 0
1988 9 22 0 2.8726708074534157e-8 0 0
1988 9 22 3 2.8726708074534157e-8 0 0
1988 9 22 6 2.8726708074534157e-8 0 0
1988 9 22 9 0.005576844720496895 0 2.85e-4
1988 9 22 12 2.8726708074534157e-8 0 0
1988 9 22 15 5.168017598343685e-4 0 0
1988 9 22 18 0.034624783385093165 0 0
1988 9 22 21 0.07898456288819876 0 0
1988 9 23 0 0.0015026731366459627 0 0.037106
1988 9 23 3 0.007070159420289855 0 0
1988 9 23 6 0.05434271506211181 0 0
1988 9 23 9 0.9722749896480333 0 0.217521
1988 9 23 12 2.807257700828157 0.233073 0.584627
1988 9 23 15 0.805083125 0.236944 0.572342
1988 9 23 18 0.2377544089026915 0.921859 0.336786
1988 9 23 21 0.3089536040372671 0.011047 0.370683
1988 9 24 0 0.007521321169772257 0 0.641037
1988 9 24 3 0.00805910688405797 0 0.257275
1988 9 24 6 2.8726708074534157e-8 0 0.064782
1988 9 24 9 2.8726708074534157e-8 0 0.048666
1988 9 24 12 2.8726708074534157e-8 0 0.025626
1988 9 24 15 2.8726708074534157e-8 0 0.005434
1988 9 24 18 2.8726708074534157e-8 0 0.179382
1988 9 24 21 2.8726708074534157e-8 0 0.303539
1988 9 25 0 2.8726708074534157e-8 0 0
1988 9 25 3 2.8726708074534157e-8 0 8.2e-5
1988 9 25 6 1.923889751552795e-4 0 0.165278
1988 9 25 9 2.8726708074534157e-8 0 0.546405
1988 9 25 12 2.8726708074534157e-8 0 0.333488
1988 9 25 15 2.8726708074534157e-8 0.007481 2.132699
1988 9 25 18 0.02022705305383023 0 0.116217
1988 9 25 21 0.07564780590062112 0 0.236114
1988 9 26 0 0.06061992701863354 0 0.010137
1988 9 26 3 0.011274453674948242 0.004571 0.140199
1988 9 26 6 2.8726708074534157e-8 0 0.069125
1988 9 26 9 2.8726708074534157e-8 0 0.081153
1988 9 26 12 2.8726708074534157e-8 0 0
1988 9 26 15 2.8726708074534157e-8 0 0
1988 9 26 18 2.8726708074534157e-8 0 0
1988 9 26 21 2.8726708074534157e-8 0 0
1988 9 27 0 2.8726708074534157e-8 0 0
1988 9 27 3 2.8726708074534157e-8 0 0
1988 9 27 6 2.8726708074534157e-8 0 0.020185
1988 9 27 9 2.8726708074534157e-8 0 0
1988 9 27 12 2.8726708074534157e-8 0 0
1988 9 27 15 2.8726708074534157e-8 0 0
1988 9 27 18 2.8726708074534157e-8 0 0
1988 9 27 21 2.8726708074534157e-8 0 0
1988 9 28 0 2.8726708074534157e-8 0 0
1988 9 28 3 2.8726708074534157e-8 0 0
1988 9 28 6 2.8726708074534157e-8 0 0
1988 9 28 9 2.8726708074534157e-8 0 0
1988 9 28 12 2.8726708074534157e-8 0 0
1988 9 28 15 2.8726708074534157e-8 0 0.01238
1988 9 28 18 2.8726708074534157e-8 0 0.012563
1988 9 28 21 2.8726708074534157e-8 0 0.011843
1988 9 29 0 2.8726708074534157e-8 0 0.015844
1988 9 29 3 2.8726708074534157e-8 0 0.002722
1988 9 29 6 2.8726708074534157e-8 0 0
1988 9 29 9 0.029055707556935824 0 0.076905
1988 9 29 12 2.8726708074534157e-8 0 0.037208
1988 9 29 15 2.8726708074534157e-8 0 0.017739
1988 9 29 18 0.11365405305383024 0.011911 0.054165
1988 9 29 21 0.1009836001552795 0.016147 0.06649
1988 9 30 0 0.08577674120082815 0 0
1988 9 30 3 0.12521531004140787 0 0.022845
1988 9 30 6 0.3197111353519669 0 0.033495
1988 9 30 9 0.20178716511387162 0 0
1988 9 30 12 2.8726708074534157e-8 0 0
1988 9 30 15 2.8726708074534157e-8 0 0
1988 9 30 18 0.15797869694616978 0 0
1988 9 30 21 0.09985037836438924 0 0
1988 10 1 0 8.72202380952381e-5 0 0
1988 10 1 3 3.544513457556936e-6 0 0
1988 10 1 6 2.8726708074534157e-8 0 0
1988 10 1 9 0.02188388793995859 0 0
1988 10 1 12 2.8726708074534157e-8 0 0
1988 10 1 15 2.8726708074534157e-8 0 0
1988 10 1 18 2.8726708074534157e-8 0 0
1988 10 1 21 2.8726708074534157e-8 0 0
1988 10 2 0 2.8726708074534157e-8 0 0
1988 10 2 3 2.8726708074534157e-8 0 0
1988 10 2 6 2.8726708074534157e-8 0 0
1988 10 2 9 2.8726708074534157e-8 0 0
1988 10 2 12 2.8726708074534157e-8 0 0
1988 10 2 15 2.8726708074534157e-8 0 0
1988 10 2 18 2.8726708074534157e-8 0 0
1988 10 2 21 2.8726708074534157e-8 0 0
1988 10 3 0 2.8726708074534157e-8 0 0
1988 10 3 3 2.8726708074534157e-8 0 0
1988 10 3 6 2.8726708074534157e-8 0 0
1988 10 3 9 0.013278415113871636 0 0
1988 10 3 12 2.8726708074534157e-8 0 0
1988 10 3 15 0.011030970755693582 0 0
1988 10 3 18 0.0035781909937888197 0 0
1988 10 3 21 0.021418702380952382 0 0
1988 10 4 0 0.04482732220496894 0 0
1988 10 4 3 0.030298958333333334 0 0
1988 10 4 6 0.0048805372670807454 0 0
1988 10 4 9 0.9363859314182195 0 0
1988 10 4 12 1.8791357893374745 0.173471 0
1988 10 4 15 1.7693601526915115 0.378682 0
1988 10 4 18 1.6859056726190476 0.338796 0
1988 10 4 21 1.7219141770186337 0.59723 0
1988 10 5 0 2.8726708074534157e-8 0.939362 0
1988 10 5 3 0.061345251811594205 0.335032 0
1988 10 5 6 0.8431749063146998 0.260109 0
1988 10 5 9 0.32763990502070395 0.567524 0.115222
1988 10 5 12 1.5985877745859216 1.542501 0.196563
1988 10 5 15 4.965526711956522 0.807867 0.502384
1988 10 5 18 0.9740038594720497 0.561552 0.459473
1988 10 5 21 0.5998329459109731 4.088932 0.366798
1988 10 6 0 0.12486442546583851 2.65249 0.186982
1988 10 6 3 1.0152294927536232 0.71485 0.011242
1988 10 6 6 0.6449939870600414 0.091819 0.03445
1988 10 6 9 0.9280060641821947 0.018464 0.458487
1988 10 6 12 0.11682037344720497 0.012206 2.820009
1988 10 6 15 1.6382799433229813 0.002737 0.622391
1988 10 6 18 2.5776752914078678 0 1.982218
1988 10 6 21 1.9308434187370602 0 2.06385
1988 10 7 0 0.024037576604554866 0.027035 0.938172
1988 10 7 3 0.16824998887163561 4.4e-5 0.890135
